22968498	4753225
22968508	4753225
22655385	6311728
22655387	6311728
22655389	6311728
22994539	6311728
22995360	6311728
22619244	3943362
22619246	3943362
22619250	3943362
22619254	3943362
22619260	3943362
22794585	3943362
22794624	3943362
22797810	3943362
22797878	3943362
22798631	3943362
22987519	9924037
22987554	9924037
22987556	9924037
22987573	9924037
22987590	9924037
22987636	9924037
22863730	7425941
23114368	5000179
23114370	5000179
23114375	5000179
23114377	5000179
23114394	5000179
23114400	5000179
23114404	5000179
23114417	5000179
23114425	5000179
23114428	5000179
23114430	5000179
23114434	5000179
23114456	5000179
23114458	5000179
23114462	5000179
23114464	5000179
23114476	5000179
23114488	5000179
23114498	5000179
23114500	5000179
23114506	5000179
23114512	5000179
23114518	5000179
23114521	5000179
23114523	5000179
23114525	5000179
23114529	5000179
23114535	5000179
23114537	5000179
23114558	5000179
23114560	5000179
23114564	5000179
23114566	5000179
23114585	5000179
23114592	5000179
23114604	5000179
23114606	5000179
23114608	5000179
23114622	5000179
23114629	5000179
23114643	5000179
23114647	5000179
23114655	5000179
23114661	5000179
23114671	5000179
23114678	5000179
23114720	5000179
23114729	5000179
23114735	5000179
23114745	5000179
23114757	5000179
23114788	5000179
23114794	5000179
23114379	8504548
23114383	8504548
23114402	8504548
23114423	8504548
23114432	8504548
23114438	8504548
23114466	8504548
23114490	8504548
23114492	8504548
23114494	8504548
23114496	8504548
23114508	8504548
23114514	8504548
23114516	8504548
23114531	8504548
23114533	8504548
23114541	8504548
23114543	8504548
23114547	8504548
23114562	8504548
23114594	8504548
23114600	8504548
23114627	8504548
23114633	8504548
23114649	8504548
23114657	8504548
23114680	8504548
23114696	8504548
23114731	8504548
23114733	8504548
23114743	8504548
23114753	8504548
23114755	8504548
23114770	8504548
23114772	8504548
23114776	8504548
23114790	8504548
23114792	8504548
23114692	6163071
23114474	3650770
22685937	7201840
22685946	7201840
22685949	7201840
22685952	7201840
22685955	7201840
22685961	7201840
22685975	7201840
22685981	7201840
22685989	7201840
22685992	7201840
22685995	7201840
22686009	7201840
22686012	7201840
22686015	7201840
22686018	7201840
22686026	7201840
22686039	7201840
22686055	7201840
22686069	7201840
22686072	7201840
22686079	7201840
22686100	7201840
22686118	7201840
22686121	7201840
22685971	5599785
22686029	5599785
22447738	7218817
22447730	5539112
22447732	5539112
22447734	5539112
22680625	1665958
22680627	1665958
22680629	1665958
22680635	1665958
22680641	1665958
22680643	1665958
22680645	1665958
22680659	1665958
22680669	1665958
22680671	1665958
22680673	1665958
22843178	1665958
22954218	6581899
22954220	6581899
22954224	6581899
22954232	6581899
22954234	6581899
22954236	6581899
22954242	6581899
22954266	6581899
22954280	6581899
22954284	6581899
22954286	6581899
22954288	6581899
22954309	6581899
22954311	6581899
22954321	6581899
22954329	6581899
22954345	6581899
22963704	6581899
22964541	6581899
22965299	6581899
22965378	6581899
22965420	6581899
22966230	6581899
22966330	6581899
22591017	6428468
22591021	6428468
22591023	6428468
22591025	6428468
22591032	6428468
22591034	6428468
22591038	6428468
22591045	6428468
22591049	6428468
22591053	6428468
22630908	7916274
22630910	7916274
22630918	7916274
22630931	7916274
22630942	7916274
22630970	7916274
22630973	7916274
22630977	7916274
22630979	7916274
22630988	7916274
22630995	7916274
22630998	7916274
22631008	7916274
22630946	3597628
22630964	3597628
22630975	3597628
22630997	3597628
22631002	3597628
22631012	3597628
22630912	4987165
22630944	4987165
22630981	4987165
23095553	3810187
23095555	3810187
23095560	3810187
23095574	3810187
23095578	3810187
23097620	3810187
23097826	3810187
22618136	1008575
22618187	1008575
22618234	7857005
22758888	2039109
22758848	5020855
22758860	5020855
22758914	5020855
22988192	4271738
22988196	4271738
22988208	4271738
22989065	4271738
22992298	4271738
22992325	4271738
22978580	1872907
22978587	1872907
22978612	1872907
22978622	1872907
22978628	1872907
22978630	1872907
22978636	1872907
22978640	1872907
22978652	1872907
22978656	1872907
23131339	9940787
23131348	9940787
23131472	2506443
23131477	2506443
22843867	9445282
22843869	9445282
22843873	9445282
22843881	9445282
22843883	9445282
22843891	9445282
22843893	9445282
22843914	9445282
22843918	9445282
22843920	9445282
22843928	9445282
22843932	9445282
22843936	9445282
22843944	9445282
22843946	9445282
22843952	9445282
22843954	9445282
22843956	9445282
22843958	9445282
22846002	9445282
22451537	5173305
22451556	5173305
22451659	5173305
22860724	1671513
22860726	1671513
22444650	8090757
22444665	1806042
22444694	1806042
22738090	1806042
22816709	5894253
22816717	5894253
22816719	5894253
22816721	5894253
22816723	5894253
22816725	5894253
22816745	5894253
22816761	5894253
22816763	5894253
22816775	5894253
22820043	5894253
22820103	5894253
22816743	1356155
22816757	1356155
22816759	1356155
22661850	9554713
22661907	9554713
22661916	9554713
22676820	9554713
22676845	9554713
22676865	9554713
22676794	1907533
22676805	1907533
22676868	1907533
22628228	4936413
22578036	1546097
22578039	1546097
22578041	1546097
22578045	1546097
22578047	1546097
22578049	1546097
22578055	1546097
22578058	1546097
22578059	1546097
22578061	1546097
22578063	1546097
22578065	1546097
22578067	1546097
22578068	1546097
22578070	1546097
22578072	1546097
22578076	1546097
22578078	1546097
22578080	1546097
22578085	1546097
22578089	1546097
22578091	1546097
22578092	1546097
22578096	1546097
22578104	1546097
22578105	1546097
22578108	1546097
22578112	1546097
22578116	1546097
22578118	1546097
22578122	1546097
22578125	1546097
22578133	1546097
22578137	1546097
22578141	1546097
22578146	1546097
22578152	1546097
22578156	1546097
22578158	1546097
22578160	1546097
22578162	1546097
22578165	1546097
22578169	1546097
22578171	1546097
22578180	1546097
22578182	1546097
22578183	1546097
22578194	1546097
22578196	1546097
22617916	2837121
22617961	2837121
22617963	2837121
22617965	2837121
22617985	2837121
22617997	2837121
22618038	2837121
22618040	2837121
22618042	2837121
22618055	2837121
22618067	2837121
22618074	2837121
22618082	2837121
22618089	2837121
22940730	2837121
22617918	3754207
22617938	3754207
22617951	3754207
22617959	3754207
22617972	3754207
22617987	3754207
22617989	3754207
22618001	3754207
22618013	3754207
22618018	3754207
22618032	3754207
22618034	3754207
22618036	3754207
22618063	3754207
22936498	3754207
22937953	3754207
22938533	3754207
22940421	3754207
22941132	3754207
22950297	1109434
22950317	1109434
22950325	1109434
22950327	1109434
22950333	1109434
22950335	1109434
22950348	1109434
22950350	1109434
22950355	1109434
22950370	1109434
22950384	1109434
22950391	1109434
22950402	1109434
22950404	1109434
22950410	1109434
22950412	1109434
22950414	1109434
22981571	1109434
22981956	1109434
22981975	1109434
22981987	1109434
22981994	1109434
22950319	3095940
22950339	3095940
22950341	3095940
22950382	3095940
22950398	3095940
22981367	3095940
22981948	3095940
22600999	3713907
22601004	3713907
22601014	3713907
22601029	3713907
22601086	3713907
22601091	3713907
22601099	3713907
22601103	3713907
22601105	3713907
22601111	3713907
22601132	3713907
22601134	3713907
22601143	3713907
22601145	3713907
22601159	3713907
22601161	3713907
22601173	3713907
22601175	3713907
22601180	3713907
22601182	3713907
22601184	3713907
22601186	3713907
22601190	3713907
22601210	3713907
22601218	3713907
22601236	3713907
22886140	1514566
22886142	1514566
22886144	1514566
22693065	2749776
22693091	2749776
22693095	2749776
22693103	2749776
22693105	2749776
22693111	2749776
22693115	2749776
22693119	2749776
22818874	8338145
22819076	8338145
22819128	8338145
22818949	5220717
22818958	5220717
22818992	5220717
22818994	5220717
22819007	5220717
22819015	5220717
22819017	5220717
22819019	5220717
22819034	5220717
22819052	5220717
22819074	5220717
22819078	5220717
22819080	5220717
22819082	5220717
22819089	5220717
22819106	5220717
22819111	5220717
22819122	5220717
22819135	5220717
22819159	5220717
22818990	7384495
22819084	7384495
22618606	5869239
22618610	5869239
22618632	5869239
22618649	5869239
22618651	5869239
22618655	5869239
22618670	5869239
22618672	5869239
22618674	5869239
22618676	5869239
22618680	5869239
22618690	5869239
22618696	5869239
22618706	5869239
22618712	5869239
22618718	5869239
22618756	5869239
22618763	5869239
22618778	5869239
22618791	5869239
22618793	5869239
22618795	5869239
22618807	5869239
22618811	5869239
22618848	5869239
22618608	6945387
22618653	6945387
22618659	6945387
22618668	6945387
22618702	6945387
22618720	6945387
22618722	6945387
22618738	6945387
22618743	6945387
22618747	6945387
22618749	6945387
22618773	6945387
22618837	6945387
22618839	6945387
22863908	2801353
22863910	2801353
22863934	2801353
22863940	2801353
22863944	2801353
22863950	2801353
22863952	2801353
22863956	2801353
22863963	2801353
22863967	2801353
22863977	2801353
22863983	2801353
22863993	2801353
22863995	2801353
22505092	1647194
22505094	1647194
22505096	1647194
23153847	1612277
23153849	1612277
23153851	1612277
23153856	1612277
23153861	1612277
22821808	9688838
22821812	9688838
22821820	9688838
22821831	9688838
22821835	9688838
22821839	9688838
22821849	9688838
22821855	9688838
22821857	9688838
22821867	9688838
22821871	9688838
22821880	9688838
22821894	9688838
22821896	9688838
22821907	9688838
22821911	9688838
22821915	9688838
22821920	9688838
22821923	9688838
22821925	9688838
22821929	9688838
22821936	9688838
22821944	9688838
22821950	9688838
22821952	9688838
22821958	9688838
22821960	9688838
22821976	9688838
22821978	9688838
22821982	9688838
22821986	9688838
22821998	9688838
22822002	9688838
22822008	9688838
22822023	9688838
23006770	3994122
22710292	1817339
22710307	1817339
22710544	1817339
22549080	7259548
22549087	7259548
22549093	7259548
22549095	7259548
22549102	7259548
22549116	7259548
22549129	7259548
22549131	7259548
22549145	7259548
22549159	7259548
22549168	7259548
22707870	7259548
22643479	6161785
22643453	3961063
22643455	3961063
22643457	3961063
22643461	3961063
22781244	3961063
22781806	3961063
22781818	3961063
22643440	9064643
22643442	9064643
22643448	9064643
22780123	9064643
22780801	9064643
22700278	4878719
22700280	4878719
22700282	4878719
22703872	4878719
22700276	5344327
22700292	5344327
22700294	5344327
22700304	5344327
22700310	5344327
22700316	5344327
22700318	5344327
22700322	5344327
22700324	5344327
22700326	5344327
22700338	5344327
22700352	5344327
22700362	5344327
22700364	5344327
22700374	5344327
22700384	5344327
22700392	5344327
22703684	5344327
22703741	5344327
22700290	1642854
22700296	1642854
22700298	1642854
22700300	1642854
22700302	1642854
22700306	1642854
22700320	1642854
22700328	1642854
22700348	1642854
22700350	1642854
22700354	1642854
22700356	1642854
22700358	1642854
22700360	1642854
22700366	1642854
22700370	1642854
22700378	1642854
22700380	1642854
22700390	1642854
22700398	1642854
22700400	1642854
22703672	1642854
22703744	1642854
22703848	1642854
23013756	6684022
23081076	6684022
22676302	8508078
22676307	8508078
22676316	8508078
22676342	8508078
22676362	8508078
22676369	8508078
22676371	8508078
22676376	8508078
22676389	8508078
22676409	8508078
22676422	8508078
22676431	8508078
22676438	8508078
22676440	8508078
22676442	8508078
22676444	8508078
22676446	8508078
22676458	8508078
22676499	8508078
22676522	8508078
22676540	8508078
22676542	8508078
22676314	1991772
22676327	1991772
22676329	1991772
22676351	1991772
22676360	1991772
22676378	1991772
22676415	1991772
22676420	1991772
22676424	1991772
22676429	1991772
22676448	1991772
22676453	1991772
22676461	1991772
22676508	1991772
22676547	1991772
22676549	1991772
22574414	6181040
22574418	6181040
22753206	7702105
22753208	7702105
22574207	1225073
22574209	1225073
22574211	1225073
22574213	1225073
22574215	1225073
22574226	1225073
22574228	1225073
22574230	1225073
22574234	1225073
22574318	1225073
22574363	1225073
22603036	1225073
22603123	1225073
22574222	9459250
22574224	9459250
22574187	4381530
22574219	4381530
22574236	4381530
22574248	4381530
22574252	4381530
22574256	4381530
22574266	4381530
22574276	4381530
22574278	4381530
22574283	4381530
22574287	4381530
22574293	4381530
22574301	4381530
22574303	4381530
22574312	4381530
22574314	4381530
22574327	4381530
22574365	4381530
22574367	4381530
22574377	4381530
22602978	4381530
22603053	4381530
22603094	4381530
22603190	4381530
22574262	5703553
22603074	5703553
23147692	9097155
23147751	9097155
23147832	9097155
23148061	9097155
23148219	9097155
22977064	1172890
22977066	1172890
22977068	1172890
22977070	1172890
22977072	1172890
22977076	1172890
22977083	1172890
23115018	1172890
23054527	9735411
23054531	9735411
23054533	9735411
23054541	9735411
23054553	9735411
23054562	9735411
23054564	9735411
23054566	9735411
23054581	9735411
23054583	9735411
23054587	9735411
23054589	9735411
23054593	9735411
23054597	9735411
23054601	9735411
23054604	9735411
23054608	9735411
23054610	9735411
23054632	9735411
23054634	9735411
23054648	9735411
23117483	9735411
23124088	9735411
23124103	9735411
23124152	9735411
23125000	9735411
23054656	7268793
23054658	7268793
23124730	7268793
22646085	3110951
22646091	3110951
22646101	3110951
22646117	3110951
22643424	6697882
22781322	2089762
22781326	2089762
22781328	2089762
22781334	2089762
22781342	2089762
22781348	2089762
22781350	2089762
22781356	2089762
22781360	2089762
22781362	2089762
22781366	2089762
22781368	2089762
22781372	2089762
22781380	2089762
22781382	2089762
22781384	2089762
22781386	2089762
22781388	2089762
22781390	2089762
22781392	2089762
22781394	2089762
22781400	2089762
22781402	2089762
22781404	2089762
22781408	2089762
22781414	2089762
22781416	2089762
22781420	2089762
22781422	2089762
22781424	2089762
22781452	2089762
22781454	2089762
22781456	2089762
22781458	2089762
22781460	2089762
22781470	2089762
22812965	2089762
22858072	2089762
22931423	2089762
22703722	6232669
22703724	6232669
22703728	6232669
22703732	6232669
22703736	6232669
22949883	9593192
22949897	9593192
22949904	9593192
22949916	9593192
22949920	9593192
22949922	9593192
22949933	9593192
22949950	9593192
22949956	9593192
22949958	9593192
22949964	9593192
22949990	9593192
22950007	9593192
22950011	9593192
22950015	9593192
22950023	9593192
22950029	9593192
22950033	9593192
22950037	9593192
22950039	9593192
22647422	9196018
22647426	9196018
22647430	9196018
22647432	9196018
22752646	7630615
22752663	7630615
22752665	7630615
22752674	7630615
22752678	7630615
22752687	7630615
22752692	7630615
22752700	7630615
22752705	7630615
22752719	7630615
22752724	7630615
22752726	7630615
22752746	7630615
22752748	7630615
22752756	7630615
22752761	7630615
22752763	7630615
22752765	7630615
22752770	7630615
22752778	7630615
22752794	7630615
22752796	7630615
22752798	7630615
22752803	7630615
22752805	7630615
22752807	7630615
22752812	7630615
22752817	7630615
22752821	7630615
22752833	7630615
22752835	7630615
22752843	7630615
22752849	7630615
22752851	7630615
22752853	7630615
22752857	7630615
22752866	7630615
22752868	7630615
22752870	7630615
22752874	7630615
22752883	7630615
22752895	7630615
22752897	7630615
22752916	7630615
22752920	7630615
22752927	7630615
22752931	7630615
22752940	7630615
22752944	7630615
22752950	7630615
22752958	7630615
22752983	7630615
22752985	7630615
22752994	7630615
22753002	7630615
22753004	7630615
22753010	7630615
22753012	7630615
22753014	7630615
22753016	7630615
22753030	7630615
22753032	7630615
22753046	7630615
22753048	7630615
22753062	7630615
22840930	7630615
22924749	7630615
22924819	7630615
22938380	7630615
22940349	7630615
22942329	7630615
22943025	7630615
22961377	7630615
22965764	7630615
22752606	5804478
22752640	5804478
22752683	5804478
22752685	5804478
22752790	5804478
22752823	5804478
22752847	5804478
22752861	5804478
22752881	5804478
22752946	5804478
22752948	5804478
22752973	5804478
22753052	5804478
22937442	5804478
22938529	5804478
22966393	5804478
22974514	5804478
23003792	2946425
23005011	2946425
23005039	2946425
23005053	2946425
22614041	5376966
22614047	5376966
22614053	5376966
22614061	5376966
22614068	5376966
22614105	5376966
23126077	5376966
23126101	5376966
23126117	5376966
23126723	5376966
23126727	5376966
22614011	1236570
22614013	1236570
22614015	1236570
22614019	1236570
22614021	1236570
22614023	1236570
22614025	1236570
22614027	1236570
22614029	1236570
22614101	1236570
22614166	1236570
22613982	4699567
22613984	4699567
22613988	4699567
22613990	4699567
22614120	4699567
23135597	1968420
22614002	2813024
22826085	1622964
22826090	1622964
22826115	1622964
22826118	1622964
22826128	1622964
22826137	1622964
22826098	8979890
22826106	8979890
22826108	8979890
22826131	8979890
23124511	5369609
23125043	5369609
22986023	8946698
22986110	8946698
22986215	8946698
22962848	2015983
22962850	2015983
22962844	5175408
22962846	5175408
22666853	2438469
22666855	2438469
22666865	2438469
22624585	4383860
22624587	4383860
22624589	4383860
22624593	4383860
22624597	4383860
22624601	4383860
22624603	4383860
22624605	4383860
22624607	4383860
22624611	4383860
22624617	4383860
22624621	4383860
22624626	4383860
22624628	4383860
22624630	4383860
22624634	4383860
22640687	4383860
22809714	4721932
22809716	4721932
22809724	4721932
22809726	4721932
22809728	4721932
22809734	4721932
22809744	4721932
22809748	4721932
22809759	4721932
22809761	4721932
22809765	4721932
22809775	4721932
22809786	4721932
22809791	4721932
22809793	4721932
22809795	4721932
22809802	4721932
22809806	4721932
22809814	4721932
22809818	4721932
22809825	4721932
22809834	4721932
22809838	4721932
22809842	4721932
22809846	4721932
22809858	4721932
22809860	4721932
22809885	4721932
22809897	4721932
22809902	4721932
22809909	4721932
22809916	4721932
22809920	4721932
22580807	9659243
22644834	8411392
22458983	9666094
22458985	9666094
22458987	9666094
22458989	9666094
22831220	2125600
22831234	2125600
22831250	2125600
22831252	2125600
22831254	2125600
22831264	2125600
22831266	2125600
22831270	2125600
22831284	2125600
22868714	2125600
22868805	2125600
22868824	2125600
22868832	2125600
22526570	2028356
22526430	4461551
22526434	4461551
22526436	4461551
22526440	4461551
22526444	4461551
22526475	4461551
22526593	4461551
22526629	4461551
22526644	4461551
22565610	4461551
22586931	3854293
22587215	3854293
22587235	3854293
22587251	3854293
22526524	4167967
22526531	4167967
22526540	4167967
22526542	4167967
22526546	4167967
22526591	4167967
22526650	4167967
22526684	4167967
22605853	4167967
22607454	4167967
22607473	4167967
22607580	4167967
22608330	4167967
22609273	4167967
22609281	4167967
22609298	4167967
22609347	4167967
22609570	4167967
22526554	7741294
22526642	7741294
22708192	3135426
22708197	3135426
22708201	3135426
22708211	3135426
22708226	3135426
22708228	3135426
22708230	3135426
22708232	3135426
22708236	3135426
22708254	3135426
22708256	3135426
22708266	3135426
22708268	3135426
22708272	3135426
23142370	8382823
23034137	3446957
23034004	3473171
23034006	3473171
23034008	3473171
23034016	3473171
23034022	3473171
23034024	3473171
23034034	3473171
23034036	3473171
23034038	3473171
23034040	3473171
23034049	3473171
23034058	3473171
23034063	3473171
23034065	3473171
23034071	3473171
23034073	3473171
23034075	3473171
23034079	3473171
23034083	3473171
23034085	3473171
23034087	3473171
23034089	3473171
23034091	3473171
23034095	3473171
23034097	3473171
23034099	3473171
23034101	3473171
23034103	3473171
23034105	3473171
23034110	3473171
23034112	3473171
23034114	3473171
23034118	3473171
23034120	3473171
23034122	3473171
23034124	3473171
23034126	3473171
23034131	3473171
23034135	3473171
23034143	3473171
23034161	3473171
23034165	3473171
23034167	3473171
23034178	3473171
23099968	3473171
23100176	3473171
23034055	6514817
23034067	6514817
23034163	6514817
23100050	6514817
23100273	6514817
22699917	7653065
22699921	7653065
22699923	7653065
22767815	3028344
22767821	3028344
22767830	3028344
22759186	3198258
22759214	3198258
22759216	3198258
22833169	8982230
22833171	8982230
22833173	8982230
22833175	8982230
22833177	8982230
22833206	8982230
22833212	8982230
22833214	8982230
22833218	8982230
23111619	3595008
23111714	3595008
23111732	7846871
23111708	5871375
23111746	5871375
22680393	3619533
22680399	3619533
22680403	3619533
22680411	3619533
22680413	3619533
22680420	3619533
22682668	3619533
22918235	5141443
22914726	2167486
22914732	2167486
22914734	2167486
22914736	2167486
22914742	2167486
22914921	2167486
22914933	2167486
22914959	2167486
22914963	2167486
22914976	2167486
22915006	2167486
22848856	9328941
22848862	9328941
22848864	9328941
22850393	9328941
23117767	8350990
22438305	8902089
22743867	8902089
22873103	7065509
22873307	7065509
22873338	7065509
22873453	7065509
22874139	7065509
22874178	7065509
22874211	7065509
22875111	7065509
22875161	7065509
22459157	1826777
22459161	1826777
22459163	1826777
22459209	1826777
22459226	1826777
22459231	1826777
22459255	1826777
22519192	1686476
22519194	1686476
22519196	1686476
22519198	1686476
22519200	1686476
22519204	1686476
22519206	1686476
22519208	1686476
22519212	1686476
22519214	1686476
22519216	1686476
22519218	1686476
22519222	1686476
22519224	1686476
22519280	1686476
22588454	1686476
22588569	1686476
22588613	1686476
22589541	1686476
22589951	1686476
22590371	1686476
22519239	9577077
22519241	9577077
22519243	9577077
22519245	9577077
22862473	1758706
22863575	1758706
22909947	1494293
22772261	4885366
22542657	5667488
22542667	5667488
22542685	5667488
22542687	5667488
22542705	5667488
22542714	5667488
22542716	5667488
22542718	5667488
22542743	5667488
22542749	5667488
22542753	5667488
22542755	5667488
22542757	5667488
22542759	5667488
22792214	5667488
22793223	5667488
22542691	1615049
22542712	1615049
22542741	1615049
22793126	1615049
22715617	4191751
22715619	4191751
22715621	4191751
22715664	4191751
22715725	4191751
22955375	4191751
22715625	6296063
22715627	6296063
22715629	6296063
22715633	6296063
22715635	6296063
22715654	6296063
22715662	6296063
22715670	6296063
22715680	6296063
22715682	6296063
22715684	6296063
22715686	6296063
22715688	6296063
22715698	6296063
22715720	6296063
22715735	6296063
22715764	6296063
22715766	6296063
22715768	6296063
22945202	6296063
22946073	6296063
22946137	6296063
22795738	4619833
22795750	4619833
22795765	4619833
22795767	4619833
22795864	4619833
22795894	4619833
22795906	4619833
23147317	4619833
22795748	1712575
22795756	1712575
22795769	1712575
22795860	1712575
22795883	1712575
22795742	9853614
22795744	9853614
22795746	9853614
22795752	9853614
22795877	9853614
22795904	9853614
23147203	9853614
22532893	7580550
22532895	7580550
22532897	7580550
22532899	7580550
22532901	7580550
22532903	7580550
22532905	7580550
22532909	7580550
22532911	7580550
22532915	7580550
22532919	7580550
22532921	7580550
22532923	7580550
22532925	7580550
22532927	7580550
22532929	7580550
22532933	7580550
22532935	7580550
22532939	7580550
22532945	7580550
22532947	7580550
22532953	7580550
22532957	7580550
22532959	7580550
22532963	7580550
22533060	7580550
22533075	7580550
22534928	7580550
22532984	4965984
22532986	4965984
22532988	4965984
22533069	4965984
23095053	7012398
22473291	4956295
22473301	4956295
22473307	4956295
22473311	4956295
22473315	4956295
22473325	4956295
22473341	4956295
22473347	4956295
22473349	4956295
22473353	4956295
23116583	3034200
23116592	3034200
22492760	5212275
22492774	5212275
22492784	5212275
22492802	5212275
22492806	5212275
22492810	5212275
22492816	5212275
22492820	5212275
22505424	5212275
22782870	5314375
22782876	5314375
22782880	5314375
22782882	5314375
22782886	5314375
22782890	5314375
22782893	5314375
22782897	5314375
22782899	5314375
22782901	5314375
22782907	5314375
22782915	5314375
22782917	5314375
22782923	5314375
22782927	5314375
22782935	5314375
22782939	5314375
22782954	5314375
22782960	5314375
22782968	5314375
22782974	5314375
22782976	5314375
22782998	5314375
22783004	5314375
22783008	5314375
22783012	5314375
22783038	5314375
22783052	5314375
22783056	5314375
22783065	5314375
22783075	5314375
22783086	5314375
22783090	5314375
22783099	5314375
22783103	5314375
22783109	5314375
22783113	5314375
22783116	5314375
22761920	2409597
22761930	4475648
22761934	4475648
22761936	4475648
22761938	4475648
22761942	4475648
22761944	4475648
22896531	4475648
22761948	4710877
22761952	4710877
22896990	4710877
22897010	4710877
22959208	5482164
22959212	5482164
22959226	5482164
22959233	5482164
22959238	5482164
22959259	5482164
22959268	5482164
22959274	5482164
22959283	5482164
22959285	5482164
22959294	5482164
22959346	5482164
22959351	5482164
22959361	5482164
22959363	5482164
22959365	5482164
22959367	5482164
22959371	5482164
22959381	5482164
22959389	5482164
22959410	5482164
22959412	5482164
22959418	5482164
22959428	5482164
22959436	5482164
22986922	5482164
22988224	5482164
22992957	5482164
22992976	5482164
22994783	5482164
22998385	5482164
22959357	8754365
22959404	8754365
22991058	8754365
22998041	8754365
22863783	1650965
22863785	1650965
22863789	1650965
22863791	1650965
22894127	1239405
23034550	4418052
23034560	4418052
23034566	4418052
23034568	4418052
23034570	4418052
23034574	4418052
23034578	4418052
23034580	4418052
23034586	4418052
22759286	4084914
22759288	4084914
22818634	1312458
22748259	3589324
22748261	3589324
22748271	3589324
22661985	1649587
22662006	1649587
22662008	1649587
22662024	1649587
22662026	1649587
22662036	1649587
22662054	1649587
22662096	1649587
22662100	1649587
22662102	1649587
22662215	1649587
22662217	1649587
22662219	1649587
22662238	1649587
22662244	1649587
22662258	1649587
22742908	1649587
22742939	1649587
22743408	1649587
22743420	1649587
22743436	1649587
22743486	1649587
22743531	1649587
22743575	1649587
22743882	1649587
22744245	1649587
22744396	1649587
22744588	1649587
22744652	1649587
22744702	1649587
22744712	1649587
22744995	1649587
22662106	2454832
22662111	2454832
22662113	2454832
22662121	2454832
22662123	2454832
22662125	2454832
22662130	2454832
22662134	2454832
22662139	2454832
22662192	2454832
22662194	2454832
22662236	2454832
22744423	2454832
22661966	8066510
22661970	8066510
22662187	1419531
22662211	1419531
22696764	1419531
22662086	7794027
22972471	3146752
22972479	3146752
22972481	3146752
22972490	3146752
22972493	3146752
22972506	3146752
22972511	3146752
22972524	3146752
22972529	3146752
22972533	3146752
22972538	3146752
22972550	3146752
22972555	3146752
22972569	3146752
22972593	3146752
22972597	3146752
22972616	3146752
22972620	3146752
22972622	3146752
22972624	3146752
22972628	3146752
22972641	3146752
22972648	3146752
22972654	3146752
